Time,Depth,Resistivity,dBdt
0.00013593563908785255,-108.34717249999989,500.0,-3.3935002888399237e-12
0.00013593563908785255,-86.99782499999988,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-70.57524999999987,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-57.942499999999875,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-48.22499999999987,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-40.74999999999987,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-34.99999999999987,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-29.999999999999872,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-24.999999999999872,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-19.999999999999872,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-14.999999999999872,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-9.999999999999872,1000.0,-3.3935002888399237e-12
0.00013593563908785255,-4.999999999999872,1000.0,-3.3935002888399237e-12
0.00015848931924611142,-996.8962827700731,500.0,-2.4051409360591206e-12
0.00015848931924611142,-770.4971405923638,500.0,-2.4051409360591206e-12
0.00015848931924611142,-596.3439543018183,500.0,-2.4051409360591206e-12
0.00015848931924611142,-462.3799648475525,500.0,-2.4051409360591206e-12
0.00015848931924611142,-359.330742190425,500.0,-2.4051409360591206e-12
0.00015848931924611142,-280.06210937724995,500.0,-2.4051409360591206e-12
0.00015848931924611142,-219.08623798249994,500.0,-2.4051409360591206e-12
0.00015848931924611142,-172.1817215249999,500.0,-2.4051409360591206e-12
0.00015848931924611142,-136.1013242499999,500.0,-2.4051409360591206e-12
0.00015848931924611142,-108.34717249999989,500.0,-2.4051409360591206e-12
0.00015848931924611142,-86.99782499999988,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-70.57524999999987,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-57.942499999999875,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-48.22499999999987,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-40.74999999999987,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-34.99999999999987,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-29.999999999999872,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-24.999999999999872,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-19.999999999999872,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-14.999999999999872,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-9.999999999999872,1000.0,-2.4051409360591206e-12
0.00015848931924611142,-4.999999999999872,1000.0,-2.4051409360591206e-12
0.00018478497974222906,-996.8962827700731,500.0,-1.7075797759698597e-12
0.00018478497974222906,-770.4971405923638,500.0,-1.7075797759698597e-12
0.00018478497974222906,-596.3439543018183,500.0,-1.7075797759698597e-12
0.00018478497974222906,-462.3799648475525,500.0,-1.7075797759698597e-12
0.00018478497974222906,-359.330742190425,500.0,-1.7075797759698597e-12
0.00018478497974222906,-280.06210937724995,500.0,-1.7075797759698597e-12
0.00018478497974222906,-219.08623798249994,500.0,-1.7075797759698597e-12
0.00018478497974222906,-172.1817215249999,500.0,-1.7075797759698597e-12
0.00018478497974222906,-136.1013242499999,500.0,-1.7075797759698597e-12
0.00018478497974222906,-108.34717249999989,500.0,-1.7075797759698597e-12
0.00018478497974222906,-86.99782499999988,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-70.57524999999987,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-57.942499999999875,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-48.22499999999987,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-40.74999999999987,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-34.99999999999987,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-29.999999999999872,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-24.999999999999872,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-19.999999999999872,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-14.999999999999872,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-9.999999999999872,1000.0,-1.7075797759698597e-12
0.00018478497974222906,-4.999999999999872,1000.0,-1.7075797759698597e-12
0.00021544346900318823,-996.8962827700731,500.0,-1.2091829380558023e-12
0.00021544346900318823,-770.4971405923638,500.0,-1.2091829380558023e-12
0.00021544346900318823,-596.3439543018183,500.0,-1.2091829380558023e-12
0.00021544346900318823,-462.3799648475525,500.0,-1.2091829380558023e-12
0.00021544346900318823,-359.330742190425,500.0,-1.2091829380558023e-12
0.00021544346900318823,-280.06210937724995,500.0,-1.2091829380558023e-12
0.00021544346900318823,-219.08623798249994,500.0,-1.2091829380558023e-12
0.00021544346900318823,-172.1817215249999,500.0,-1.2091829380558023e-12
0.00021544346900318823,-136.1013242499999,500.0,-1.2091829380558023e-12
0.00021544346900318823,-108.34717249999989,500.0,-1.2091829380558023e-12
0.00021544346900318823,-86.99782499999988,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-70.57524999999987,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-57.942499999999875,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-48.22499999999987,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-40.74999999999987,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-34.99999999999987,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-29.999999999999872,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-24.999999999999872,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-19.999999999999872,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-14.999999999999872,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-9.999999999999872,1000.0,-1.2091829380558023e-12
0.00021544346900318823,-4.999999999999872,1000.0,-1.2091829380558023e-12
0.00025118864315095795,-996.8962827700731,500.0,-9.836397226558676e-13
0.00025118864315095795,-770.4971405923638,500.0,-9.836397226558676e-13
0.00025118864315095795,-596.3439543018183,500.0,-9.836397226558676e-13
0.00025118864315095795,-462.3799648475525,500.0,-9.836397226558676e-13
0.00025118864315095795,-359.330742190425,500.0,-9.836397226558676e-13
0.00025118864315095795,-280.06210937724995,500.0,-9.836397226558676e-13
0.00025118864315095795,-219.08623798249994,500.0,-9.836397226558676e-13
0.00025118864315095795,-172.1817215249999,500.0,-9.836397226558676e-13
0.00025118864315095795,-136.1013242499999,500.0,-9.836397226558676e-13
0.00025118864315095795,-108.34717249999989,500.0,-9.836397226558676e-13
0.00025118864315095795,-86.99782499999988,1000.0,-9.836397226558676e-13
0.00025118864315095795,-70.57524999999987,1000.0,-9.836397226558676e-13
0.00025118864315095795,-57.942499999999875,1000.0,-9.836397226558676e-13
0.00025118864315095795,-48.22499999999987,1000.0,-9.836397226558676e-13
0.00025118864315095795,-40.74999999999987,1000.0,-9.836397226558676e-13
0.00025118864315095795,-34.99999999999987,1000.0,-9.836397226558676e-13
0.00025118864315095795,-29.999999999999872,1000.0,-9.836397226558676e-13
0.00025118864315095795,-24.999999999999872,1000.0,-9.836397226558676e-13
0.00025118864315095795,-19.999999999999872,1000.0,-9.836397226558676e-13
0.00025118864315095795,-14.999999999999872,1000.0,-9.836397226558676e-13
0.00025118864315095795,-9.999999999999872,1000.0,-9.836397226558676e-13
0.00025118864315095795,-4.999999999999872,1000.0,-9.836397226558676e-13
0.00029286445646252375,-996.8962827700731,500.0,-7.59500519583267e-13
0.00029286445646252375,-770.4971405923638,500.0,-7.59500519583267e-13
0.00029286445646252375,-596.3439543018183,500.0,-7.59500519583267e-13
0.00029286445646252375,-462.3799648475525,500.0,-7.59500519583267e-13
0.00029286445646252375,-359.330742190425,500.0,-7.59500519583267e-13
0.00029286445646252375,-280.06210937724995,500.0,-7.59500519583267e-13
0.00029286445646252375,-219.08623798249994,500.0,-7.59500519583267e-13
0.00029286445646252375,-172.1817215249999,500.0,-7.59500519583267e-13
0.00029286445646252375,-136.1013242499999,500.0,-7.59500519583267e-13
0.00029286445646252375,-108.34717249999989,500.0,-7.59500519583267e-13
0.00029286445646252375,-86.99782499999988,1000.0,-7.59500519583267e-13
0.00029286445646252375,-70.57524999999987,1000.0,-7.59500519583267e-13
0.00029286445646252375,-57.942499999999875,1000.0,-7.59500519583267e-13
0.00029286445646252375,-48.22499999999987,1000.0,-7.59500519583267e-13
0.00029286445646252375,-40.74999999999987,1000.0,-7.59500519583267e-13
0.00029286445646252375,-34.99999999999987,1000.0,-7.59500519583267e-13
0.00029286445646252375,-29.999999999999872,1000.0,-7.59500519583267e-13
0.00029286445646252375,-24.999999999999872,1000.0,-7.59500519583267e-13
0.00029286445646252375,-19.999999999999872,1000.0,-7.59500519583267e-13
0.00029286445646252375,-14.999999999999872,1000.0,-7.59500519583267e-13
0.00029286445646252375,-9.999999999999872,1000.0,-7.59500519583267e-13
0.00029286445646252375,-4.999999999999872,1000.0,-7.59500519583267e-13
0.0003414548873833601,-996.8962827700731,500.0,-5.590679542051463e-13
0.0003414548873833601,-770.4971405923638,500.0,-5.590679542051463e-13
0.0003414548873833601,-596.3439543018183,500.0,-5.590679542051463e-13
0.0003414548873833601,-462.3799648475525,500.0,-5.590679542051463e-13
0.0003414548873833601,-359.330742190425,500.0,-5.590679542051463e-13
0.0003414548873833601,-280.06210937724995,500.0,-5.590679542051463e-13
0.0003414548873833601,-219.08623798249994,500.0,-5.590679542051463e-13
0.0003414548873833601,-172.1817215249999,500.0,-5.590679542051463e-13
0.0003414548873833601,-136.1013242499999,500.0,-5.590679542051463e-13
0.0003414548873833601,-108.34717249999989,500.0,-5.590679542051463e-13
0.0003414548873833601,-86.99782499999988,1000.0,-5.590679542051463e-13
0.0003414548873833601,-70.57524999999987,1000.0,-5.590679542051463e-13
0.0003414548873833601,-57.942499999999875,1000.0,-5.590679542051463e-13
0.0003414548873833601,-48.22499999999987,1000.0,-5.590679542051463e-13
0.0003414548873833601,-40.74999999999987,1000.0,-5.590679542051463e-13
0.0003414548873833601,-34.99999999999987,1000.0,-5.590679542051463e-13
0.0003414548873833601,-29.999999999999872,1000.0,-5.590679542051463e-13
0.0003414548873833601,-24.999999999999872,1000.0,-5.590679542051463e-13
0.0003414548873833601,-19.999999999999872,1000.0,-5.590679542051463e-13
0.0003414548873833601,-14.999999999999872,1000.0,-5.590679542051463e-13
0.0003414548873833601,-9.999999999999872,1000.0,-5.590679542051463e-13
0.0003414548873833601,-4.999999999999872,1000.0,-5.590679542051463e-13
0.00039810717055349735,-996.8962827700731,500.0,-4.151768335157643e-13
0.00039810717055349735,-770.4971405923638,500.0,-4.151768335157643e-13
0.00039810717055349735,-596.3439543018183,500.0,-4.151768335157643e-13
0.00039810717055349735,-462.3799648475525,500.0,-4.151768335157643e-13
0.00039810717055349735,-359.330742190425,500.0,-4.151768335157643e-13
0.00039810717055349735,-280.06210937724995,500.0,-4.151768335157643e-13
0.00039810717055349735,-219.08623798249994,500.0,-4.151768335157643e-13
0.00039810717055349735,-172.1817215249999,500.0,-4.151768335157643e-13
0.00039810717055349735,-136.1013242499999,500.0,-4.151768335157643e-13
0.00039810717055349735,-108.34717249999989,500.0,-4.151768335157643e-13
0.00039810717055349735,-86.99782499999988,1000.0,-4.151768335157643e-13
0.00039810717055349735,-70.57524999999987,1000.0,-4.151768335157643e-13
0.00039810717055349735,-57.942499999999875,1000.0,-4.151768335157643e-13
0.00039810717055349735,-48.22499999999987,1000.0,-4.151768335157643e-13
0.00039810717055349735,-40.74999999999987,1000.0,-4.151768335157643e-13
0.00039810717055349735,-34.99999999999987,1000.0,-4.151768335157643e-13
0.00039810717055349735,-29.999999999999872,1000.0,-4.151768335157643e-13
0.00039810717055349735,-24.999999999999872,1000.0,-4.151768335157643e-13
0.00039810717055349735,-19.999999999999872,1000.0,-4.151768335157643e-13
0.00039810717055349735,-14.999999999999872,1000.0,-4.151768335157643e-13
0.00039810717055349735,-9.999999999999872,1000.0,-4.151768335157643e-13
0.00039810717055349735,-4.999999999999872,1000.0,-4.151768335157643e-13
0.0004641588833612782,-996.8962827700731,500.0,-3.013744308337819e-13
0.0004641588833612782,-770.4971405923638,500.0,-3.013744308337819e-13
0.0004641588833612782,-596.3439543018183,500.0,-3.013744308337819e-13
0.0004641588833612782,-462.3799648475525,500.0,-3.013744308337819e-13
0.0004641588833612782,-359.330742190425,500.0,-3.013744308337819e-13
0.0004641588833612782,-280.06210937724995,500.0,-3.013744308337819e-13
0.0004641588833612782,-219.08623798249994,500.0,-3.013744308337819e-13
0.0004641588833612782,-172.1817215249999,500.0,-3.013744308337819e-13
0.0004641588833612782,-136.1013242499999,500.0,-3.013744308337819e-13
0.0004641588833612782,-108.34717249999989,500.0,-3.013744308337819e-13
0.0004641588833612782,-86.99782499999988,1000.0,-3.013744308337819e-13
0.0004641588833612782,-70.57524999999987,1000.0,-3.013744308337819e-13
0.0004641588833612782,-57.942499999999875,1000.0,-3.013744308337819e-13
0.0004641588833612782,-48.22499999999987,1000.0,-3.013744308337819e-13
0.0004641588833612782,-40.74999999999987,1000.0,-3.013744308337819e-13
0.0004641588833612782,-34.99999999999987,1000.0,-3.013744308337819e-13
0.0004641588833612782,-29.999999999999872,1000.0,-3.013744308337819e-13
0.0004641588833612782,-24.999999999999872,1000.0,-3.013744308337819e-13
0.0004641588833612782,-19.999999999999872,1000.0,-3.013744308337819e-13
0.0004641588833612782,-14.999999999999872,1000.0,-3.013744308337819e-13
0.0004641588833612782,-9.999999999999872,1000.0,-3.013744308337819e-13
0.0004641588833612782,-4.999999999999872,1000.0,-3.013744308337819e-13
0.0005411695265464637,-996.8962827700731,500.0,-2.1208063064486452e-13
0.0005411695265464637,-770.4971405923638,500.0,-2.1208063064486452e-13
0.0005411695265464637,-596.3439543018183,500.0,-2.1208063064486452e-13
0.0005411695265464637,-462.3799648475525,500.0,-2.1208063064486452e-13
0.0005411695265464637,-359.330742190425,500.0,-2.1208063064486452e-13
0.0005411695265464637,-280.06210937724995,500.0,-2.1208063064486452e-13
0.0005411695265464637,-219.08623798249994,500.0,-2.1208063064486452e-13
0.0005411695265464637,-172.1817215249999,500.0,-2.1208063064486452e-13
0.0005411695265464637,-136.1013242499999,500.0,-2.1208063064486452e-13
0.0005411695265464637,-108.34717249999989,500.0,-2.1208063064486452e-13
0.0005411695265464637,-86.99782499999988,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-70.57524999999987,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-57.942499999999875,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-48.22499999999987,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-40.74999999999987,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-34.99999999999987,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-29.999999999999872,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-24.999999999999872,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-19.999999999999872,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-14.999999999999872,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-9.999999999999872,1000.0,-2.1208063064486452e-13
0.0005411695265464637,-4.999999999999872,1000.0,-2.1208063064486452e-13
0.000630957344480193,-996.8962827700731,500.0,-1.4871013922530275e-13
0.000630957344480193,-770.4971405923638,500.0,-1.4871013922530275e-13
0.000630957344480193,-596.3439543018183,500.0,-1.4871013922530275e-13
0.000630957344480193,-462.3799648475525,500.0,-1.4871013922530275e-13
0.000630957344480193,-359.330742190425,500.0,-1.4871013922530275e-13
0.000630957344480193,-280.06210937724995,500.0,-1.4871013922530275e-13
0.000630957344480193,-219.08623798249994,500.0,-1.4871013922530275e-13
0.000630957344480193,-172.1817215249999,500.0,-1.4871013922530275e-13
0.000630957344480193,-136.1013242499999,500.0,-1.4871013922530275e-13
0.000630957344480193,-108.34717249999989,500.0,-1.4871013922530275e-13
0.000630957344480193,-86.99782499999988,1000.0,-1.4871013922530275e-13
0.000630957344480193,-70.57524999999987,1000.0,-1.4871013922530275e-13
0.000630957344480193,-57.942499999999875,1000.0,-1.4871013922530275e-13
0.000630957344480193,-48.22499999999987,1000.0,-1.4871013922530275e-13
0.000630957344480193,-40.74999999999987,1000.0,-1.4871013922530275e-13
0.000630957344480193,-34.99999999999987,1000.0,-1.4871013922530275e-13
0.000630957344480193,-29.999999999999872,1000.0,-1.4871013922530275e-13
0.000630957344480193,-24.999999999999872,1000.0,-1.4871013922530275e-13
0.000630957344480193,-19.999999999999872,1000.0,-1.4871013922530275e-13
0.000630957344480193,-14.999999999999872,1000.0,-1.4871013922530275e-13
0.000630957344480193,-9.999999999999872,1000.0,-1.4871013922530275e-13
0.000630957344480193,-4.999999999999872,1000.0,-1.4871013922530275e-13
0.0007356422544596414,-996.8962827700731,500.0,-1.0438053571590592e-13
0.0007356422544596414,-770.4971405923638,500.0,-1.0438053571590592e-13
0.0007356422544596414,-596.3439543018183,500.0,-1.0438053571590592e-13
0.0007356422544596414,-462.3799648475525,500.0,-1.0438053571590592e-13
0.0007356422544596414,-359.330742190425,500.0,-1.0438053571590592e-13
0.0007356422544596414,-280.06210937724995,500.0,-1.0438053571590592e-13
0.0007356422544596414,-219.08623798249994,500.0,-1.0438053571590592e-13
0.0007356422544596414,-172.1817215249999,500.0,-1.0438053571590592e-13
0.0007356422544596414,-136.1013242499999,500.0,-1.0438053571590592e-13
0.0007356422544596414,-108.34717249999989,500.0,-1.0438053571590592e-13
0.0007356422544596414,-86.99782499999988,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-70.57524999999987,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-57.942499999999875,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-48.22499999999987,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-40.74999999999987,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-34.99999999999987,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-29.999999999999872,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-24.999999999999872,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-19.999999999999872,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-14.999999999999872,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-9.999999999999872,1000.0,-1.0438053571590592e-13
0.0007356422544596414,-4.999999999999872,1000.0,-1.0438053571590592e-13
0.0008576958985908946,-996.8962827700731,500.0,-7.293011915544634e-14
0.0008576958985908946,-770.4971405923638,500.0,-7.293011915544634e-14
0.0008576958985908946,-596.3439543018183,500.0,-7.293011915544634e-14
0.0008576958985908946,-462.3799648475525,500.0,-7.293011915544634e-14
0.0008576958985908946,-359.330742190425,500.0,-7.293011915544634e-14
0.0008576958985908946,-280.06210937724995,500.0,-7.293011915544634e-14
0.0008576958985908946,-219.08623798249994,500.0,-7.293011915544634e-14
0.0008576958985908946,-172.1817215249999,500.0,-7.293011915544634e-14
0.0008576958985908946,-136.1013242499999,500.0,-7.293011915544634e-14
0.0008576958985908946,-108.34717249999989,500.0,-7.293011915544634e-14
0.0008576958985908946,-86.99782499999988,1000.0,-7.293011915544634e-14
0.0008576958985908946,-70.57524999999987,1000.0,-7.293011915544634e-14
0.0008576958985908946,-57.942499999999875,1000.0,-7.293011915544634e-14
0.0008576958985908946,-48.22499999999987,1000.0,-7.293011915544634e-14
0.0008576958985908946,-40.74999999999987,1000.0,-7.293011915544634e-14
0.0008576958985908946,-34.99999999999987,1000.0,-7.293011915544634e-14
0.0008576958985908946,-29.999999999999872,1000.0,-7.293011915544634e-14
0.0008576958985908946,-24.999999999999872,1000.0,-7.293011915544634e-14
0.0008576958985908946,-19.999999999999872,1000.0,-7.293011915544634e-14
0.0008576958985908946,-14.999999999999872,1000.0,-7.293011915544634e-14
0.0008576958985908946,-9.999999999999872,1000.0,-7.293011915544634e-14
0.0008576958985908946,-4.999999999999872,1000.0,-7.293011915544634e-14
0.001,-996.8962827700731,500.0,-5.004623353240674e-14
0.001,-770.4971405923638,500.0,-5.004623353240674e-14
0.001,-596.3439543018183,500.0,-5.004623353240674e-14
0.001,-462.3799648475525,500.0,-5.004623353240674e-14
0.001,-359.330742190425,500.0,-5.004623353240674e-14
0.001,-280.06210937724995,500.0,-5.004623353240674e-14
0.001,-219.08623798249994,500.0,-5.004623353240674e-14
0.001,-172.1817215249999,500.0,-5.004623353240674e-14
0.001,-136.1013242499999,500.0,-5.004623353240674e-14
0.001,-108.34717249999989,500.0,-5.004623353240674e-14
0.001,-86.99782499999988,1000.0,-5.004623353240674e-14
0.001,-70.57524999999987,1000.0,-5.004623353240674e-14
0.001,-57.942499999999875,1000.0,-5.004623353240674e-14
0.001,-48.22499999999987,1000.0,-5.004623353240674e-14
0.001,-40.74999999999987,1000.0,-5.004623353240674e-14
0.001,-34.99999999999987,1000.0,-5.004623353240674e-14
0.001,-29.999999999999872,1000.0,-5.004623353240674e-14
0.001,-24.999999999999872,1000.0,-5.004623353240674e-14
0.001,-19.999999999999872,1000.0,-5.004623353240674e-14
0.001,-14.999999999999872,1000.0,-5.004623353240674e-14
0.001,-9.999999999999872,1000.0,-5.004623353240674e-14
0.001,-4.999999999999872,1000.0,-5.004623353240674e-14
